0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_020_04.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.0730531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.89476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_020_05.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.0769476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.8483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_020_06.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.0883614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.8758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_020_07.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.0644566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.829567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_020_08.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.056881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.80815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_020_09.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.0784062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.8381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_020_10.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.0766907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.908657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_040_01.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.316529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.989033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Busca do Corvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arquivo,base\CLASS01_040_02.json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Execucao,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tempo Decorrido (segundos),0.360945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Porcentagem De Utilizacao,0.949364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quantidade de Recipientes,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
