Instancia,Tempo(s),Utilizacao,Recipientes,numeroDoTeste
base\CLASS09_060_03.json,0.892816,0.447853,46,7
base\CLASS09_060_03.json,1.10234,0.447149,46,8
base\CLASS09_060_03.json,1.99457,0.4524,45,9
base\CLASS09_060_03.json,0.958186,0.446661,46,10
base\CLASS09_060_03.json,1.10003,0.44655,46,11
base\CLASS09_060_03.json,1.20138,0.447331,46,12
base\CLASS09_060_03.json,1.25363,0.448908,46,13
base\CLASS09_060_03.json,0.703982,0.442381,46,14
base\CLASS09_060_03.json,0.81369,0.448297,46,15
base\CLASS09_060_03.json,0.363137,0.443967,46,16
base\CLASS09_060_03.json,1.16646,0.447133,46,17
base\CLASS09_060_03.json,0.66595,0.445619,46,18
base\CLASS09_060_03.json,1.02739,0.448692,46,19
base\CLASS09_060_03.json,0.423473,0.443768,46,20
base\CLASS09_060_03.json,1.23107,0.448806,46,21
base\CLASS09_060_03.json,0.853759,0.447459,46,22
base\CLASS09_060_03.json,0.553598,0.446211,46,23
base\CLASS09_060_03.json,1.43093,0.445149,46,24
base\CLASS09_060_03.json,1.08624,0.447681,46,25
base\CLASS09_060_03.json,0.964234,0.451113,46,26
base\CLASS09_060_03.json,2.93185,0.450169,46,27
base\CLASS09_060_03.json,1.10825,0.44542,46,28
base\CLASS09_060_03.json,1.02168,0.449032,46,29
base\CLASS09_060_05.json,1.35108,0.403552,41,0
base\CLASS09_060_05.json,0.811601,0.404256,41,1
base\CLASS09_060_05.json,1.05704,0.406314,41,2
base\CLASS09_060_05.json,1.44779,0.407219,41,3
base\CLASS09_060_05.json,1.72748,0.406079,41,4
base\CLASS09_060_05.json,2.18471,0.404803,41,5
base\CLASS09_060_05.json,1.70684,0.405996,41,6
base\CLASS09_060_05.json,1.77417,0.407753,41,7
base\CLASS09_060_05.json,0.666544,0.408271,41,8
base\CLASS09_060_05.json,1.13984,0.399669,41,9
base\CLASS09_060_05.json,0.608105,0.404165,41,10
base\CLASS09_060_05.json,0.869592,0.400896,41,11
base\CLASS09_060_05.json,1.37958,0.405309,41,12
base\CLASS09_060_05.json,1.01286,0.40285,41,13
base\CLASS09_060_05.json,2.31314,0.406498,41,14
base\CLASS09_060_05.json,1.91407,0.40535,41,15
base\CLASS09_060_05.json,1.09161,0.407006,41,16
base\CLASS09_060_05.json,1.26551,0.402394,41,17
base\CLASS09_060_05.json,1.61045,0.407165,41,18
base\CLASS09_060_05.json,1.37612,0.405707,41,19
base\CLASS09_060_05.json,1.33048,0.407211,41,20
base\CLASS09_060_05.json,1.085,0.406274,41,21
base\CLASS09_060_05.json,1.3649,0.405616,41,22
base\CLASS09_060_05.json,1.3769,0.404929,41,23
base\CLASS09_060_05.json,1.0865,0.404872,41,24
base\CLASS09_060_05.json,0.420923,0.398467,41,25
base\CLASS09_060_05.json,1.32044,0.405787,41,26
base\CLASS09_060_05.json,1.78967,0.404091,41,27
base\CLASS09_060_05.json,0.905461,0.404402,41,28
base\CLASS09_060_05.json,0.42978,0.401707,41,29
base\CLASS09_060_07.json,2.31731,0.406741,41,0
base\CLASS09_060_07.json,1.01379,0.408734,41,1
base\CLASS09_060_07.json,0.947855,0.410006,41,2
base\CLASS09_060_07.json,1.13595,0.4041,41,3
base\CLASS09_060_07.json,0.482718,0.396039,41,4
base\CLASS09_060_07.json,1.28001,0.405098,41,5
base\CLASS09_060_07.json,2.68618,0.410068,41,6
base\CLASS09_060_07.json,1.78097,0.408262,41,7
base\CLASS09_060_07.json,0.752674,0.406453,41,8
base\CLASS09_060_07.json,1.01737,0.404863,41,9
base\CLASS09_060_07.json,0.902945,0.40748,41,10
base\CLASS09_060_07.json,1.40865,0.409647,41,11
base\CLASS09_060_07.json,1.46079,0.408153,41,12
base\CLASS09_060_07.json,1.23215,0.407568,41,13
base\CLASS09_060_07.json,0.843857,0.404464,41,14
base\CLASS09_060_07.json,0.877161,0.406923,41,15
base\CLASS09_060_07.json,1.2896,0.4089,41,16
base\CLASS09_060_07.json,1.05048,0.403918,41,17
base\CLASS09_060_07.json,1.82014,0.409312,41,18
base\CLASS09_060_07.json,0.485573,0.402606,41,19
base\CLASS09_060_07.json,1.51752,0.412023,40,20
base\CLASS09_060_07.json,2.37422,0.408663,41,21
base\CLASS09_060_07.json,1.71824,0.409491,41,22
base\CLASS09_060_07.json,2.5596,0.409457,41,23
base\CLASS09_060_07.json,0.793601,0.403487,41,24
base\CLASS09_060_07.json,1.93639,0.406511,41,25
base\CLASS09_060_07.json,1.3581,0.405428,41,26
base\CLASS09_060_07.json,1.24922,0.40344,41,27
base\CLASS09_060_07.json,0.786339,0.405776,41,28
base\CLASS09_060_07.json,1.16295,0.410136,40,29
base\CLASS09_060_09.json,1.81177,0.401383,45,0
base\CLASS09_060_09.json,1.70607,0.39696,45,1
base\CLASS09_060_09.json,1.01443,0.39852,45,2
base\CLASS09_060_09.json,0.899559,0.393069,45,3
base\CLASS09_060_09.json,2.03713,0.401022,45,4
base\CLASS09_060_09.json,1.58639,0.400312,45,5
base\CLASS09_060_09.json,1.15719,0.40035,45,6
base\CLASS09_060_09.json,1.61511,0.399817,45,7
base\CLASS09_060_09.json,1.3751,0.400617,45,8
base\CLASS09_060_09.json,1.38346,0.401286,45,9
base\CLASS09_060_09.json,1.00698,0.400571,45,10
base\CLASS09_060_09.json,1.72039,0.400911,45,11
base\CLASS09_060_09.json,1.43563,0.398689,45,12
base\CLASS09_060_09.json,1.5051,0.394831,45,13
base\CLASS09_060_09.json,0.829807,0.397729,45,14
base\CLASS09_060_09.json,0.352524,0.402339,45,15
base\CLASS09_060_09.json,0.944599,0.392901,45,16
base\CLASS09_060_09.json,1.46676,0.398643,45,17
base\CLASS09_060_09.json,0.8058,0.396303,45,18
base\CLASS09_060_09.json,1.48202,0.396211,45,19
base\CLASS09_060_09.json,1.21418,0.398279,45,20
base\CLASS09_060_09.json,1.20759,0.393021,45,21
base\CLASS09_060_09.json,0.683564,0.397929,45,22
base\CLASS09_060_09.json,0.65504,0.394386,45,23
base\CLASS09_060_09.json,1.02577,0.40022,45,24
base\CLASS09_060_09.json,0.835981,0.397359,45,25
base\CLASS09_060_09.json,1.34032,0.396844,45,26
base\CLASS09_060_09.json,1.38901,0.399622,45,27
base\CLASS09_060_09.json,1.11641,0.398308,45,28
base\CLASS09_060_09.json,1.00534,0.401698,45,29
base\CLASS09_100_01.json,2.17104,0.44429,71,0
base\CLASS09_100_01.json,3.1878,0.440751,71,1
base\CLASS09_100_01.json,4.05502,0.44374,71,2
base\CLASS09_100_01.json,4.00477,0.444547,71,3
base\CLASS09_100_01.json,2.0005,0.439464,71,4
base\CLASS09_100_01.json,4.10967,0.444279,71,5
base\CLASS09_100_01.json,3.48541,0.44322,71,6
base\CLASS09_100_01.json,1.86452,0.443459,71,7
base\CLASS09_100_01.json,2.10927,0.441537,71,8
base\CLASS09_100_01.json,2.99102,0.44237,71,9
base\CLASS09_100_01.json,5.85245,0.445831,71,10
base\CLASS09_100_01.json,4.04878,0.442392,71,11
base\CLASS09_100_01.json,2.12968,0.441235,71,12
base\CLASS09_100_01.json,2.63083,0.444624,71,13
base\CLASS09_100_01.json,2.46992,0.443243,71,14
base\CLASS09_100_01.json,1.51197,0.441292,71,15
base\CLASS09_100_01.json,0.687538,0.438649,71,16
base\CLASS09_100_01.json,2.77303,0.443991,71,17
base\CLASS09_100_01.json,1.93292,0.443446,71,18
base\CLASS09_100_01.json,4.05404,0.443905,71,19
base\CLASS09_100_01.json,4.46626,0.445743,71,20
base\CLASS09_100_01.json,3.12349,0.443749,71,21
base\CLASS09_100_01.json,2.06599,0.443259,71,22
base\CLASS09_100_01.json,1.81276,0.441237,71,23
base\CLASS09_100_01.json,4.46054,0.442588,71,24
base\CLASS09_100_01.json,2.68839,0.44439,71,25
base\CLASS09_100_01.json,2.86747,0.442458,71,26
base\CLASS09_100_01.json,2.06948,0.440466,71,27
base\CLASS09_100_01.json,3.23188,0.443372,71,28
base\CLASS09_100_01.json,2.5993,0.44218,71,29
base\CLASS09_100_03.json,2.94962,0.420584,68,0
base\CLASS09_100_03.json,2.32444,0.417435,68,1
base\CLASS09_100_03.json,3.40613,0.418098,68,2
base\CLASS09_100_03.json,1.15932,0.417387,68,3
base\CLASS09_100_03.json,2.53991,0.416149,68,4
base\CLASS09_100_03.json,1.7106,0.414756,68,5
base\CLASS09_100_03.json,2.85277,0.42111,68,6
base\CLASS09_100_03.json,3.47413,0.421528,68,7
base\CLASS09_100_03.json,3.04711,0.420349,68,8
base\CLASS09_100_03.json,2.80936,0.420554,68,9
base\CLASS09_100_03.json,1.07673,0.414394,68,10
base\CLASS09_100_03.json,4.8536,0.41926,68,11
base\CLASS09_100_03.json,2.29478,0.418083,68,12
base\CLASS09_100_03.json,3.71432,0.421102,68,13
base\CLASS09_100_03.json,2.08454,0.417868,68,14
base\CLASS09_100_03.json,3.08257,0.420182,68,15
base\CLASS09_100_03.json,1.30531,0.419778,68,16
base\CLASS09_100_03.json,2.90582,0.421161,68,17
base\CLASS09_100_03.json,2.29003,0.420037,68,18
base\CLASS09_100_03.json,1.91493,0.417989,68,19
base\CLASS09_100_03.json,2.87683,0.41965,68,20
base\CLASS09_100_03.json,2.22854,0.421592,68,21
base\CLASS09_100_03.json,3.99109,0.420599,68,22
base\CLASS09_100_03.json,3.51191,0.419376,68,23
base\CLASS09_100_03.json,1.75104,0.41793,68,24
base\CLASS09_100_03.json,1.96605,0.417458,68,25
base\CLASS09_100_03.json,2.03581,0.419042,68,26
base\CLASS09_100_03.json,3.033,0.419786,68,27
base\CLASS09_100_03.json,1.40167,0.414642,68,28
base\CLASS09_100_03.json,2.39442,0.419378,68,29
base\CLASS09_100_05.json,4.22148,0.440949,65,0
base\CLASS09_100_05.json,1.06253,0.437719,65,1
base\CLASS09_100_05.json,2.25705,0.437906,65,2
base\CLASS09_100_05.json,2.47011,0.44083,65,3
base\CLASS09_100_05.json,0.98024,0.433283,65,4
base\CLASS09_100_05.json,2.36996,0.440559,65,5
base\CLASS09_100_05.json,1.85049,0.443108,65,6
base\CLASS09_100_05.json,4.61508,0.44224,65,7
base\CLASS09_100_05.json,2.45295,0.440409,65,8
base\CLASS09_100_05.json,3.38499,0.442416,65,9
base\CLASS09_100_05.json,3.79235,0.442494,65,10
base\CLASS09_100_05.json,3.16782,0.439766,65,11
base\CLASS09_100_05.json,2.12455,0.440546,65,12
base\CLASS09_100_05.json,2.79651,0.439992,65,13
base\CLASS09_100_05.json,3.80413,0.440887,65,14
base\CLASS09_100_05.json,3.45641,0.442387,65,15
base\CLASS09_100_05.json,3.23963,0.444003,65,16
base\CLASS09_100_05.json,4.59676,0.439882,65,17
base\CLASS09_100_05.json,2.8821,0.436538,65,18
base\CLASS09_100_05.json,2.16865,0.441236,65,19
base\CLASS09_100_05.json,1.36012,0.438645,65,20
base\CLASS09_100_05.json,1.60747,0.433333,65,21
base\CLASS09_100_05.json,2.832,0.440686,65,22
base\CLASS09_100_05.json,1.78585,0.439859,65,23
base\CLASS09_100_05.json,1.18132,0.436933,65,24
base\CLASS09_100_05.json,3.44215,0.440327,65,25
base\CLASS09_100_05.json,2.13952,0.435698,65,26
base\CLASS09_100_05.json,2.1596,0.438702,65,27
base\CLASS09_100_05.json,3.6769,0.441829,65,28
base\CLASS09_100_05.json,5.64584,0.442531,65,29
base\CLASS09_100_07.json,3.34699,0.44263,66,0
base\CLASS09_100_07.json,3.80391,0.437675,66,1
base\CLASS09_100_07.json,1.76654,0.438482,66,2
base\CLASS09_100_07.json,3.16642,0.440733,66,3
base\CLASS09_100_07.json,3.85741,0.437617,66,4
base\CLASS09_100_07.json,1.63439,0.433822,66,5
base\CLASS09_100_07.json,2.62022,0.43915,66,6
base\CLASS09_100_07.json,4.73428,0.440488,66,7
base\CLASS09_100_07.json,1.92616,0.429601,67,8
base\CLASS09_100_07.json,1.63535,0.436934,66,9
base\CLASS09_100_07.json,3.07286,0.436707,66,10
base\CLASS09_100_07.json,1.972,0.436461,66,11
base\CLASS09_100_07.json,1.74387,0.435116,66,12
base\CLASS09_100_07.json,2.72488,0.43804,66,13
base\CLASS09_100_07.json,1.99591,0.437322,66,14
base\CLASS09_100_07.json,1.27646,0.435488,66,15
base\CLASS09_100_07.json,3.442,0.436492,66,16
base\CLASS09_100_07.json,1.55951,0.431448,67,17
base\CLASS09_100_07.json,1.94268,0.440082,66,18
base\CLASS09_100_07.json,1.2113,0.436001,66,19
base\CLASS09_100_07.json,3.86668,0.439137,66,20
base\CLASS09_100_07.json,4.61973,0.44053,66,21
base\CLASS09_100_07.json,2.15578,0.439682,66,22
base\CLASS09_100_07.json,1.49432,0.434417,66,23
base\CLASS09_100_07.json,1.83812,0.427049,67,24
base\CLASS09_100_07.json,3.36294,0.437726,66,25
base\CLASS09_100_07.json,1.96884,0.437179,66,26
base\CLASS09_100_07.json,2.89801,0.439317,66,27
base\CLASS09_100_07.json,1.06283,0.429009,66,28
base\CLASS09_100_07.json,2.75443,0.439159,66,29
base\CLASS09_100_09.json,1.94156,0.477069,66,0
base\CLASS09_100_09.json,4.27782,0.477669,66,1
base\CLASS09_100_09.json,2.03631,0.475751,66,2
base\CLASS09_100_09.json,4.27603,0.481475,66,3
base\CLASS09_100_09.json,2.41472,0.480554,66,4
base\CLASS09_100_09.json,2.98847,0.479414,66,5
base\CLASS09_100_09.json,3.40545,0.477363,66,6
base\CLASS09_100_09.json,2.1304,0.476863,66,7
base\CLASS09_100_09.json,1.46777,0.478117,66,8
base\CLASS09_100_09.json,3.74484,0.478259,66,9
base\CLASS09_100_09.json,1.64675,0.47809,66,10
base\CLASS09_100_09.json,1.25254,0.478405,66,11
base\CLASS09_100_09.json,2.90162,0.481363,65,12
base\CLASS09_100_09.json,1.05064,0.4768,66,13
base\CLASS09_100_09.json,3.0705,0.478791,66,14
base\CLASS09_100_09.json,1.75047,0.477541,66,15
base\CLASS09_100_09.json,3.09699,0.481654,66,16
base\CLASS09_100_09.json,3.27121,0.480617,66,17
base\CLASS09_100_09.json,2.22342,0.477955,66,18
base\CLASS09_100_09.json,2.15202,0.477757,66,19
base\CLASS09_100_09.json,2.60994,0.474466,66,20
base\CLASS09_100_09.json,2.74602,0.477706,66,21
base\CLASS09_100_09.json,1.15357,0.475068,66,22
base\CLASS09_100_09.json,2.61459,0.478788,66,23
base\CLASS09_100_09.json,1.26149,0.476028,66,24
base\CLASS09_100_09.json,2.50465,0.479876,66,25
base\CLASS09_100_09.json,1.74451,0.481,66,26
base\CLASS09_100_09.json,3.71144,0.482161,66,27
base\CLASS09_100_09.json,3.89447,0.475202,66,28
base\CLASS09_100_09.json,2.14149,0.474599,66,29
